PacketNumber,Timestamp,Temperature,Pressure,AltitudePressure,Humidity,GPSFix,Latitude,Longitude,AltitudeGPS,SpeedKnots,Angle,ax,ay,az,gx,gy,gz,mx,my,mz,Magheading,yaw,roll,pitch,flightStage,RSSI
4836,2172.4,32.0,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2924,1.0054,9.3748,0.0601,0.0409,0.0247,-9.1342,41.0830,-29.9424,115,276,-3,-20,1,-79
4837,2172.9,32.3,946.6,584.9,36,1,50.48400,6.18175,559.6,0.490,270,3.3042,0.9817,9.3549,0.0588,0.0414,0.0220,-9.5083,40.8808,-29.4860,115,276,-3,-20,1,-78
4838,2173.3,32.0,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2912,0.9876,9.3690,0.0613,0.0395,0.0262,-8.7113,40.9750,-29.3196,115,276,-3,-20,1,-78
4839,2173.7,32.4,946.7,583.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2983,0.9130,9.4230,0.0586,0.0430,0.0254,-8.6323,41.1053,-29.4970,114,276,-3,-20,1,-78
4840,2174.2,32.0,946.2,588.2,35,1,50.48400,6.18175,559.6,0.490,270,3.2747,0.9414,9.3819,0.0602,0.0428,0.0248,-8.2088,40.8946,-30.3488,114,276,-3,-20,1,-78
4841,2174.6,32.5,946.9,582.0,36,1,50.48400,6.18175,559.6,0.490,270,3.3031,0.9817,9.3971,0.0557,0.0428,0.0262,-8.8358,40.6686,-30.3363,114,276,-3,-20,1,-79
4842,2175.1,32.3,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3066,0.9852,9.3772,0.0575,0.0425,0.0241,-8.5628,40.8198,-30.0849,115,276,-3,-20,1,-79
4843,2175.5,32.4,946.8,583.3,35,1,50.48400,6.18175,559.6,0.490,270,3.3066,0.9675,9.3960,0.0575,0.0431,0.0259,-9.1886,40.6074,-29.9987,114,276,-3,-20,1,-78
4844,2176.0,32.4,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2770,0.9793,9.3924,0.0604,0.0456,0.0206,-8.6977,40.7133,-29.6720,115,276,-3,-20,1,-77
4845,2176.4,32.3,946.6,584.3,36,1,50.48400,6.18175,559.6,0.490,270,3.2877,0.9615,9.3502,0.0587,0.0425,0.0252,-8.6726,40.7336,-30.5570,115,276,-3,-20,1,-79
4846,2176.8,32.3,946.6,584.3,36,1,50.48400,6.18175,559.6,0.490,270,3.2853,0.9923,9.3772,0.0555,0.0386,0.0248,-9.2012,40.9268,-29.9860,115,276,-3,-20,1,-78
4847,2177.3,32.0,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2971,0.9888,9.3784,0.0602,0.0418,0.0245,-8.8284,40.9835,-29.3794,115,276,-3,-20,1,-77
4848,2177.7,32.4,946.7,584.1,35,1,50.48400,6.18175,559.6,0.490,270,3.2770,1.0018,9.3596,0.0582,0.0402,0.0219,-9.0548,40.9640,-30.3394,115,276,-3,-20,1,-78
4849,2178.2,32.0,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2889,1.0113,9.3619,0.0590,0.0418,0.0243,-8.7670,41.2333,-31.1212,115,276,-3,-20,1,-78
4850,2178.6,32.3,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2557,0.9852,9.3197,0.0580,0.0411,0.0225,-8.2824,40.8176,-29.7144,115,276,-3,-20,1,-80
4851,2179.1,32.0,946.1,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2735,0.9923,9.3643,0.0602,0.0435,0.0273,-8.6064,41.3884,-30.0886,113,276,-3,-20,1,-79
4852,2179.5,32.3,946.6,584.8,37,1,50.48400,6.18175,559.6,0.490,270,3.2427,0.9959,9.3713,0.0591,0.0437,0.0254,-8.6408,41.3185,-30.3392,114,276,-3,-20,1,-79
4853,2179.9,32.1,946.2,588.3,35,1,50.48400,6.18175,559.6,0.490,270,3.2510,0.9817,9.4054,0.0564,0.0414,0.0226,-8.5963,40.9246,-29.2449,114,276,-3,-20,1,-79
4854,2180.4,32.3,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2889,1.0042,9.3924,0.0544,0.0423,0.0283,-8.4787,41.2527,-29.6003,114,276,-3,-20,1,-79
4856,2181.3,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2865,0.9627,9.4241,0.0518,0.0404,0.0383,-8.5162,41.3907,-29.7193,114,276,-3,-20,1,-79
4857,2181.7,32.0,946.1,589.0,35,1,50.48400,6.18175,559.6,0.490,270,3.2593,1.0078,9.3948,0.0582,0.0430,0.0265,-8.7259,41.3552,-30.1924,114,275,-3,-20,1,-79
4858,2182.2,32.4,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2794,1.0314,9.3948,0.0554,0.0406,0.0215,-8.7265,40.9454,-29.1425,115,275,-3,-20,1,-80
4859,2182.6,32.0,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2960,0.9841,9.3819,0.0608,0.0432,0.0275,-8.9185,40.7909,-30.5441,115,276,-3,-20,1,-80
4860,2183.0,32.3,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3350,1.0397,9.3901,0.0547,0.0414,0.0360,-8.6933,40.6802,-31.1173,115,276,-4,-20,1,-80
4861,2183.5,32.0,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2983,1.0113,9.3502,0.0561,0.0404,0.0048,-8.8281,40.7930,-30.1305,115,276,-4,-20,1,-89
4862,2183.9,32.3,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2037,0.9971,9.3443,0.0565,0.0424,0.0403,-9.0854,40.6267,-30.0573,115,275,-3,-20,1,-87
4863,2184.4,32.0,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3208,1.0303,9.3619,0.0582,0.0416,0.0254,-8.5755,41.0954,-29.7179,114,276,-3,-20,1,-89
4864,2184.8,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3326,1.0611,9.3725,0.0572,0.0418,0.0264,-8.3348,40.4428,-30.3320,114,275,-3,-20,1,-95
4865,2185.3,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3137,1.0611,9.3842,0.0587,0.0435,0.0114,-8.4136,40.8248,-29.6710,114,275,-3,-20,1,-94
4866,2185.7,32.3,946.6,584.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2557,1.0338,9.3924,0.0566,0.0389,0.0186,-8.8452,40.7654,-30.3075,114,275,-3,-20,1,-94
4867,2186.1,32.0,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3149,0.9817,9.3831,0.0558,0.0420,0.0145,-8.6227,40.5692,-30.5852,114,276,-4,-20,1,-92
4868,2186.6,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.1350,0.8584,9.3220,0.0580,0.0399,0.0282,-8.7633,40.9220,-30.2194,115,275,-4,-20,1,-103
4869,2187.0,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2960,1.0030,9.3748,0.0582,0.0435,0.0364,-9.3841,41.1296,-30.5047,115,275,-4,-20,1,-96
4870,2187.5,32.3,946.6,584.9,34,1,50.48400,6.18175,559.6,0.490,270,3.2735,0.9935,9.3666,0.0594,0.0417,0.0240,-8.6840,41.3448,-30.4428,114,275,-3,-20,1,-90
4871,2187.9,32.0,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2806,1.0279,9.3631,0.0587,0.0430,0.0271,-8.5109,41.3127,-30.6186,115,275,-3,-20,1,-89
4873,2188.8,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2368,1.0326,9.3819,0.0550,0.0402,0.0126,-8.6881,41.2608,-30.3981,115,275,-3,-20,1,-91
4874,2189.2,32.5,946.8,583.2,34,1,50.48400,6.18175,559.6,0.490,270,3.2924,0.9876,9.3913,0.0579,0.0400,0.0314,-8.5147,41.2284,-30.5149,115,275,-3,-20,1,-96
4875,2189.7,32.4,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2853,1.0078,9.3678,0.0564,0.0427,0.0321,-8.6539,40.8332,-30.7640,115,275,-3,-20,1,-105
4876,2190.1,32.4,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2297,0.9900,9.3608,0.0558,0.0376,0.0291,-8.3690,40.8852,-30.0989,115,275,-3,-20,1,-108
4877,2190.6,32.4,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2735,1.0101,9.3490,0.0569,0.0399,0.0204,-8.2810,40.8897,-30.1279,114,275,-3,-20,1,-105
4878,2191.0,32.0,946.2,588.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2936,1.0350,9.3737,0.0577,0.0421,0.0213,-9.0523,41.2544,-30.0019,115,275,-3,-20,1,-103
4879,2191.5,32.4,946.7,584.2,36,1,50.48400,6.18175,559.6,0.490,270,3.3113,1.0303,9.3948,0.0587,0.0432,0.0222,-8.8002,40.7079,-29.6135,115,275,-3,-20,1,-107
4880,2191.9,32.1,946.2,588.2,36,1,50.48400,6.18175,559.6,0.490,270,3.2806,0.9888,9.3666,0.0573,0.0379,0.0156,-9.4576,41.0232,-29.6046,115,275,-3,-20,1,-105
4881,2192.3,32.4,946.6,584.3,37,1,50.48400,6.18175,559.6,0.490,270,3.2889,0.9971,9.3666,0.0580,0.0416,0.0236,-9.0045,41.3116,-29.8545,114,275,-3,-20,1,-106
4882,2192.8,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3019,0.9935,9.3760,0.0569,0.0400,0.0237,-9.1585,41.1352,-29.5593,115,275,-3,-20,1,-103
4883,2193.2,32.4,946.6,584.3,35,1,50.48400,6.18175,559.6,0.490,270,3.2889,1.0255,9.3901,0.0587,0.0393,0.0183,-9.1579,40.8857,-29.7348,115,276,-3,-20,1,-102
4884,2193.7,32.0,946.2,588.5,36,1,50.48400,6.18175,559.6,0.490,270,3.3090,0.9888,9.3420,0.0583,0.0439,0.0208,-9.4221,40.9606,-30.4891,115,276,-3,-20,1,-103
4885,2194.1,32.4,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2995,0.9995,9.3983,0.0598,0.0439,0.0167,-8.8751,41.2915,-30.0896,115,276,-3,-20,1,-104
4886,2194.6,32.1,946.2,588.1,35,1,50.48400,6.18175,559.6,0.490,270,3.3315,0.9983,9.3396,0.0540,0.0410,0.0319,-8.4104,40.9831,-30.5423,115,276,-4,-20,1,-102
4887,2195.0,32.4,946.7,584.2,35,1,50.48400,6.18175,559.6,0.490,270,3.2794,1.0184,9.3349,0.0565,0.0407,0.0322,-9.0172,40.7230,-29.2756,114,276,-3,-20,1,-102
4888,2195.4,32.1,946.2,588.1,35,1,50.48400,6.18175,559.6,0.490,270,3.2758,1.0291,9.3267,0.0606,0.0418,0.0127,-8.7648,40.8941,-30.2193,115,276,-3,-20,1,-107
4889,2195.9,32.4,946.7,583.9,36,1,50.48400,6.18175,559.6,0.490,270,3.3196,1.0279,9.3643,0.0591,0.0430,0.0153,-8.7337,40.9526,-30.4407,115,276,-3,-20,1,-100
4890,2196.3,32.0,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3066,0.9829,9.3748,0.0550,0.0413,0.0152,-9.0339,41.2955,-29.7218,115,276,-3,-20,1,-100
4891,2196.8,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.3090,0.9746,9.3596,0.0612,0.0421,0.0215,-8.9173,41.6392,-30.3870,114,276,-3,-20,1,-108
4892,2197.2,32.0,946.1,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2877,0.9592,9.3819,0.0579,0.0402,0.0289,-8.8999,40.8318,-30.2344,114,276,-3,-20,1,-100
4893,2197.7,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2770,0.9983,9.3655,0.0575,0.0411,0.0303,-8.9010,40.8035,-30.1605,114,276,-3,-20,1,-102
4894,2198.1,32.0,946.2,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2747,0.9983,9.3666,0.0588,0.0406,0.0287,-9.0318,41.1032,-30.1484,115,276,-3,-20,1,-104
4895,2198.5,32.4,946.6,584.5,34,1,50.48400,6.18175,559.6,0.490,270,3.2794,0.9971,9.3866,0.0583,0.0428,0.0245,-8.8084,40.7307,-31.2068,115,276,-3,-20,1,-105
4896,2199.0,32.1,946.2,588.2,35,1,50.48400,6.18175,559.6,0.490,270,3.2628,1.0172,9.3725,0.0582,0.0437,0.0318,-9.1009,40.7002,-30.8544,116,276,-3,-20,1,-99
4897,2199.4,32.4,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2498,1.0125,9.3831,0.0587,0.0420,0.0225,-9.0938,41.0742,-30.4731,116,276,-3,-20,1,-102
4898,2199.9,32.1,946.2,588.3,35,1,50.48400,6.18175,559.6,0.490,270,3.3007,0.9758,9.3338,0.0573,0.0418,0.0205,-8.9648,40.7029,-30.1603,115,276,-3,-20,1,-103
4899,2200.3,32.4,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.4297,1.1179,9.4159,0.0582,0.0403,0.0225,-9.0394,40.9786,-30.3394,115,276,-3,-20,1,-97
4900,2200.8,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2557,1.0006,9.3748,0.0562,0.0407,0.0073,-9.1919,40.5226,-29.8065,115,276,-3,-20,1,-100
4901,2201.2,32.3,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2557,0.9639,9.3361,0.0550,0.0411,0.0151,-9.0153,40.8386,-29.9844,115,276,-3,-20,1,-99
4902,2201.6,32.0,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3303,0.9651,9.3866,0.0600,0.0420,0.0219,-8.9081,40.9273,-29.9696,115,276,-3,-20,1,-98
4903,2202.1,32.5,946.9,582.2,35,1,50.48400,6.18175,559.6,0.490,270,3.2865,1.0350,9.3478,0.0591,0.0413,0.0331,-9.4171,40.6773,-29.6170,116,276,-3,-20,1,-98
4904,2202.5,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2960,1.0137,9.3889,0.0580,0.0410,0.0186,-9.4523,40.9305,-30.3711,115,276,-3,-20,1,-98
4905,2203.0,32.4,946.7,583.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2593,0.9781,9.3349,0.0560,0.0432,0.0091,-8.8691,40.8612,-30.2344,116,276,-3,-20,1,-99
4906,2203.4,32.4,946.6,584.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3042,1.0125,9.3678,0.0550,0.0423,0.0092,-9.0064,41.2254,-29.4114,116,276,-3,-20,1,-97
4907,2203.9,32.4,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2770,1.0172,9.3643,0.0548,0.0441,0.0222,-9.3360,40.5419,-29.5714,115,276,-3,-20,1,-97
4908,2204.3,32.3,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2616,0.9627,9.3842,0.0582,0.0444,0.0197,-8.7570,41.5750,-29.9579,115,276,-3,-20,1,-97
4909,2204.7,32.0,946.1,588.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2841,1.0006,9.3854,0.0551,0.0411,0.0258,-9.5148,40.7992,-29.8691,115,276,-3,-20,1,-97
4910,2205.2,32.3,946.6,584.9,36,1,50.48400,6.18175,559.6,0.490,270,3.2747,0.9983,9.3561,0.0540,0.0442,0.0243,-9.2921,40.8811,-30.0895,115,276,-3,-20,1,-97
4911,2205.6,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.5113,1.1784,9.3232,0.0573,0.0431,0.0151,-9.6739,40.4812,-29.1895,115,276,-3,-20,1,-96
4912,2206.1,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.3054,0.9959,9.3889,0.0587,0.0455,0.0192,-9.2012,41.2344,-30.2239,115,277,-3,-20,1,-97
4913,2206.5,32.0,946.2,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2747,0.9817,9.3784,0.0542,0.0425,0.0140,-9.4745,40.7318,-29.8979,115,277,-3,-20,1,-97
4914,2207.0,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3220,0.9698,9.3854,0.0529,0.0393,0.0212,-8.7903,41.2992,-30.6792,114,277,-3,-20,1,-98
4915,2207.4,32.0,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2285,0.9935,9.3807,0.0551,0.0425,0.0244,-9.0318,41.0592,-29.7646,115,277,-3,-20,1,-98
4916,2207.8,32.4,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2900,0.9639,9.3737,0.0565,0.0434,0.0278,-9.5979,40.9366,-30.2687,115,277,-3,-20,1,-102
4917,2208.3,32.0,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2818,0.9651,9.3514,0.0583,0.0449,0.0273,-9.5750,41.0466,-29.8415,115,277,-3,-20,1,-99
4918,2208.7,32.4,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.3102,1.0006,9.3795,0.0597,0.0448,0.0273,-9.5610,41.0187,-29.7085,115,276,-3,-20,1,-99
4919,2209.2,32.1,946.2,588.3,35,1,50.48400,6.18175,559.6,0.490,270,3.3184,1.0018,9.3924,0.0575,0.0445,0.0265,-9.3639,40.6857,-30.6050,116,276,-3,-20,1,-104
4920,2209.6,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2889,0.9473,9.3713,0.0531,0.0409,0.0278,-9.0154,41.1316,-30.1042,114,276,-3,-20,1,-106
4921,2210.1,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2971,0.9615,9.3971,0.0576,0.0404,0.0279,-9.2964,41.0316,-29.6775,115,276,-3,-20,1,-99
4922,2210.5,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.3291,0.9888,9.3631,0.0606,0.0437,0.0328,-9.5755,41.0618,-30.0628,115,276,-3,-20,1,-98
4923,2210.9,32.1,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2605,0.9627,9.3701,0.0566,0.0428,0.0269,-9.5744,40.8853,-30.8140,115,276,-3,-20,1,-97
4924,2211.4,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2924,0.9995,9.3983,0.0588,0.0420,0.0202,-9.4600,41.0697,-30.4310,115,276,-3,-20,1,-102
4925,2211.8,32.0,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2877,0.9995,9.3502,0.0575,0.0432,0.0230,-9.1833,41.0271,-30.3258,116,276,-3,-20,1,-108
4926,2212.3,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2936,0.9544,9.3666,0.0550,0.0409,0.0248,-9.2909,40.3382,-30.0567,116,276,-3,-20,1,-104
4927,2212.7,32.0,946.1,589.0,35,1,50.48400,6.18175,559.6,0.490,270,3.2924,0.9817,9.3772,0.0601,0.0411,0.0226,-9.0263,40.9662,-30.4868,115,276,-3,-20,1,-103
4928,2213.2,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2971,0.9663,9.3948,0.0547,0.0430,0.0211,-8.8876,40.7321,-29.7322,116,276,-3,-20,1,-102
4929,2213.6,32.0,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2960,0.9841,9.3854,0.0579,0.0427,0.0275,-9.3961,40.5697,-30.0735,115,276,-3,-20,1,-105
4930,2214.0,32.4,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2912,0.9912,9.3819,0.0571,0.0421,0.0222,-9.3616,40.9764,-30.3118,115,276,-3,-20,1,-100
4931,2214.5,32.1,946.2,588.3,35,1,50.48400,6.18175,559.6,0.490,270,3.3161,1.0066,9.3185,0.0558,0.0414,0.0204,-9.2790,41.0737,-29.5744,115,276,-3,-20,1,-98
4932,2214.9,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2699,0.9841,9.3725,0.0571,0.0444,0.0254,-9.3675,41.0843,-29.7667,115,276,-3,-20,1,-98
4933,2215.4,32.1,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3054,0.9734,9.3772,0.0573,0.0403,0.0220,-9.3026,40.9791,-30.2672,115,276,-3,-20,1,-98
4934,2215.8,32.6,946.9,581.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2747,0.9888,9.3901,0.0605,0.0431,0.0209,-9.3612,40.9759,-30.2233,115,276,-3,-20,1,-97
4935,2216.3,32.4,946.6,585.1,35,1,50.48400,6.18175,559.6,0.490,270,3.2676,0.9935,9.3971,0.0568,0.0420,0.0190,-9.3289,40.6816,-29.6017,115,276,-3,-20,1,-100
4936,2216.7,32.5,946.7,583.3,34,1,50.48400,6.18175,559.6,0.490,270,3.4320,1.1262,9.4300,0.0536,0.0423,0.0227,-8.6219,40.7732,-29.7604,115,276,-3,-20,1,-102
4937,2217.1,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2900,0.9876,9.3784,0.0558,0.0411,0.0240,-8.7923,40.3490,-30.0686,114,276,-3,-20,1,-102
4938,2217.6,32.4,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2900,0.9864,9.3514,0.0566,0.0425,0.0239,-9.1427,40.5637,-29.2754,115,276,-3,-20,1,-100
4939,2218.0,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.3338,0.9793,9.4077,0.0582,0.0431,0.0239,-8.9057,40.3832,-29.7302,115,276,-3,-20,1,-102
4940,2218.5,32.0,946.1,588.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2971,0.9888,9.3842,0.0551,0.0421,0.0264,-8.9210,41.2325,-29.8978,114,276,-3,-20,1,-103
4941,2218.9,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3113,0.9864,9.3842,0.0587,0.0403,0.0271,-9.3071,40.9395,-30.6800,114,276,-3,-20,1,-102
4942,2219.4,32.1,946.1,588.8,35,1,50.48400,6.18175,559.6,0.490,270,3.4533,1.1203,9.4558,0.0586,0.0404,0.0297,-8.9915,40.9624,-29.5277,115,276,-3,-20,1,-100
4943,2219.8,32.4,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3220,1.0232,9.3831,0.0577,0.0386,0.0276,-8.9674,41.5549,-30.6818,115,276,-3,-20,1,-98
4944,2220.2,32.0,946.1,589.0,35,1,50.48400,6.18175,559.6,0.490,270,3.3054,1.0196,9.3561,0.0602,0.0427,0.0248,-9.0058,41.2835,-29.8248,115,276,-3,-20,1,-98
4945,2220.7,32.4,946.6,584.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2995,1.0232,9.3537,0.0597,0.0428,0.0208,-9.5332,41.5636,-29.8149,115,276,-3,-20,1,-102
4946,2221.1,32.1,946.1,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2735,0.9651,9.3678,0.0569,0.0444,0.0262,-9.0734,40.6302,-30.5440,115,276,-3,-20,1,-103
4947,2221.6,32.4,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3184,1.0066,9.3784,0.0571,0.0397,0.0225,-8.9837,40.9846,-30.8849,115,276,-3,-20,1,-100
4948,2222.0,32.1,946.1,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2380,0.9449,9.3208,0.0588,0.0430,0.0304,-9.0461,41.1020,-30.0747,115,276,-3,-20,1,-106
4949,2222.5,32.4,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2569,1.0089,9.3831,0.0577,0.0430,0.0268,-8.5548,40.3729,-29.7575,114,276,-3,-20,1,-99
4950,2222.9,32.0,946.1,588.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2912,1.0125,9.3737,0.0571,0.0439,0.0192,-8.8350,40.3454,-29.8180,115,276,-3,-20,1,-100
4951,2223.3,32.4,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2853,1.0232,9.3619,0.0586,0.0427,0.0195,-9.0643,40.7385,-29.9546,115,276,-3,-20,1,-98
4952,2223.8,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2889,0.9841,9.3971,0.0557,0.0399,0.0234,-9.0060,40.6832,-29.5113,115,276,-3,-20,1,-102
4953,2224.2,32.4,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2829,1.0006,9.3666,0.0562,0.0430,0.0266,-8.9383,40.2822,-29.3905,115,276,-3,-20,1,-96
4954,2224.7,32.1,946.2,587.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3019,1.0078,9.3901,0.0586,0.0409,0.0244,-9.0222,40.9621,-29.7492,115,276,-3,-20,1,-99
4955,2225.1,32.4,946.7,584.1,36,1,50.48400,6.18175,559.6,0.490,270,3.2983,0.9888,9.3690,0.0560,0.0437,0.0202,-9.2211,40.6384,-30.8252,115,276,-3,-20,1,-111
4956,2225.6,32.1,946.2,587.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2912,0.9829,9.4030,0.0553,0.0411,0.0258,-8.7468,40.9209,-29.8948,115,276,-3,-20,1,-103
4957,2226.0,32.4,946.7,583.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3054,0.9983,9.3795,0.0597,0.0432,0.0265,-9.8950,40.8080,-29.8271,115,276,-3,-20,1,-98
4958,2226.4,32.1,946.3,587.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2983,0.9923,9.3760,0.0572,0.0449,0.0239,-9.1056,41.0706,-29.9569,115,276,-3,-20,1,-100
4959,2226.9,32.4,946.7,584.1,36,1,50.48400,6.18175,559.6,0.490,270,3.2983,0.9686,9.3713,0.0586,0.0432,0.0211,-9.5439,41.0317,-29.3987,115,276,-3,-20,1,-98
4960,2227.3,32.1,946.2,588.0,35,1,50.48400,6.18175,559.6,0.490,270,3.2770,0.9935,9.3572,0.0580,0.0399,0.0250,-9.3210,41.0988,-29.4715,116,276,-3,-20,1,-100
4961,2227.8,32.4,946.7,584.0,35,1,50.48400,6.18175,559.6,0.490,270,3.3208,0.9758,9.3831,0.0555,0.0438,0.0222,-9.3618,40.5662,-29.1882,115,276,-3,-20,1,-102
4962,2228.2,32.1,946.2,588.2,35,1,50.48400,6.18175,559.6,0.490,270,3.3007,0.9876,9.3279,0.0573,0.0452,0.0254,-9.5384,40.5432,-29.1301,116,276,-3,-20,1,-96
4963,2228.6,32.4,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2664,0.9615,9.3572,0.0608,0.0421,0.0261,-8.9888,40.7694,-29.8363,115,276,-3,-20,1,-102
4964,2229.1,32.1,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3184,0.9971,9.3795,0.0573,0.0420,0.0206,-9.2102,40.9645,-29.3668,115,276,-3,-20,1,-104
4965,2229.5,32.6,946.9,582.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2723,0.9817,9.3807,0.0562,0.0417,0.0215,-8.8451,40.1647,-29.9350,115,276,-3,-20,1,-107
4966,2230.0,32.4,946.6,584.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3315,0.9900,9.3889,0.0566,0.0425,0.0197,-9.4906,40.8932,-29.0730,115,276,-3,-20,1,-105
4967,2230.4,32.5,946.8,582.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2829,0.9888,9.3819,0.0606,0.0431,0.0248,-9.4301,40.4994,-30.2503,115,276,-3,-20,1,-110
